Transaction_ID,Customer_ID,Transaction_Date,Amount,Payment_Method,Device,Location,Status,Failure_Reason
TXN1910,CUST1481,2026-05-19,1117.21,Credit Card,Desktop,Mumbai,Success,None
TXN1557,CUST1323,2026-05-19,643.55,UPI,Mobile,Hyderabad,Success,None
TXN0894,CUST1828,2026-05-19,3143.05,Net Banking,Mobile,Pune,Success,None
TXN2523,CUST1105,2026-05-19,302.73,UPI,Mobile,Chennai,Success,None
TXN0373,CUST1452,2026-05-19,748.38,UPI,Mobile,Pune,Success,None
TXN2344,CUST1032,2026-05-19,196.67,Debit Card,Mobile,Pune,Success,None
TXN1113,CUST1983,2026-05-19,1157.35,UPI,Desktop,Mumbai,Success,None
TXN2870,CUST1380,2026-05-19,1212.67,UPI,Mobile,Pune,Success,None
TXN0312,CUST1279,2026-05-19,491.7,UPI,Mobile,Pune,Success,None
TXN1803,CUST1114,2026-05-19,675.89,Wallet,Mobile,Hyderabad,Success,None
TXN2736,CUST1996,2026-05-19,3146.52,Net Banking,Desktop,Pune,Success,None
TXN1321,CUST1222,2026-05-19,438.72,UPI,Tablet,Pune,Success,None
TXN0833,CUST1750,2026-05-19,415.8,Net Banking,Tablet,Chennai,Success,None
TXN2752,CUST1881,2026-05-19,711.43,UPI,Mobile,Bangalore,Success,None
TXN1331,CUST1880,2026-05-19,1761.69,UPI,Mobile,Bangalore,Success,None
TXN2013,CUST1994,2026-05-19,798.57,UPI,Tablet,Bangalore,Success,None
TXN2618,CUST1953,2026-05-19,1955.45,Wallet,Mobile,Pune,Success,None
TXN1243,CUST1014,2026-05-19,2235.86,Credit Card,Mobile,Hyderabad,Success,None
TXN1598,CUST1201,2026-05-20,862.58,UPI,Mobile,Pune,Success,None
TXN2623,CUST1515,2026-05-20,1464.23,Credit Card,Mobile,Pune,Success,None
TXN0703,CUST1956,2026-05-20,2111.91,UPI,Desktop,Mumbai,Success,None
TXN2372,CUST1686,2026-05-20,1386.29,Credit Card,Mobile,Pune,Success,None
TXN0408,CUST1337,2026-05-20,692.38,UPI,Mobile,Chennai,Success,None
TXN1357,CUST1558,2026-05-20,2355.16,UPI,Desktop,Bangalore,Success,None
TXN2121,CUST1570,2026-05-20,1280.87,Credit Card,Mobile,Mumbai,Success,None
TXN2689,CUST1742,2026-05-20,1492.73,UPI,Mobile,Mumbai,Success,None
TXN0137,CUST1343,2026-05-20,406.87,Net Banking,Tablet,Bangalore,Success,None
TXN2142,CUST1516,2026-05-21,2163.67,UPI,Mobile,Pune,Success,None
TXN1443,CUST1615,2026-05-21,1346.89,Debit Card,Mobile,Delhi,Failed,Technical Error
TXN0327,CUST1463,2026-05-21,901.28,Debit Card,Mobile,Chennai,Success,None
TXN1780,CUST1933,2026-05-21,2752.79,Credit Card,Mobile,Pune,Success,None
TXN0015,CUST1087,2026-05-21,4261.75,UPI,Mobile,Pune,Failed,Insufficient Funds
TXN1613,CUST1209,2026-05-21,1158.91,Debit Card,Mobile,Mumbai,Success,None
TXN1110,CUST1248,2026-05-21,1397.79,Credit Card,Desktop,Pune,Success,None
TXN1570,CUST1461,2026-05-21,380.29,UPI,Tablet,Pune,Success,None
TXN1328,CUST1846,2026-05-21,917.08,Credit Card,Mobile,Bangalore,Success,None
TXN2418,CUST1656,2026-05-21,1515.83,Net Banking,Desktop,Mumbai,Success,None
TXN1861,CUST1980,2026-05-21,264.25,UPI,Mobile,Delhi,Success,None
TXN1079,CUST1733,2026-05-21,346.57,UPI,Desktop,Bangalore,Success,None
TXN2046,CUST1545,2026-05-21,690.18,Credit Card,Mobile,Hyderabad,Success,None
TXN0237,CUST1189,2026-05-21,1495.85,Debit Card,Mobile,Chennai,Success,None
TXN2918,CUST1084,2026-05-21,962.83,UPI,Desktop,Pune,Success,None
TXN1987,CUST1781,2026-05-21,1349.1,Credit Card,Tablet,Pune,Success,None
TXN2948,CUST1406,2026-05-21,723.69,UPI,Desktop,Delhi,Success,None
TXN0448,CUST1225,2026-05-21,324.84,Net Banking,Mobile,Chennai,Success,None
TXN2466,CUST1989,2026-05-21,2864.17,UPI,Tablet,Bangalore,Success,None
TXN1302,CUST1623,2026-05-21,1023.94,Net Banking,Mobile,Pune,Success,None
TXN1826,CUST1837,2026-05-21,651.5,UPI,Mobile,Mumbai,Success,None
TXN0224,CUST1795,2026-05-21,318.87,Credit Card,Desktop,Bangalore,Success,None
TXN0971,CUST1739,2026-05-22,1350.63,Debit Card,Mobile,Pune,Success,None
TXN0924,CUST1202,2026-05-22,1371.61,Net Banking,Tablet,Chennai,Success,None
TXN0687,CUST1335,2026-05-22,300.91,Debit Card,Desktop,Mumbai,Success,None
TXN0160,CUST1032,2026-05-22,962.21,UPI,Mobile,Pune,Success,None
TXN2777,CUST1215,2026-05-22,3108.44,UPI,Mobile,Hyderabad,Failed,Network Error
TXN1073,CUST1267,2026-05-22,298.18,Wallet,Mobile,Mumbai,Success,None
TXN0938,CUST1414,2026-05-22,229.68,Net Banking,Desktop,Hyderabad,Success,None
TXN1661,CUST1434,2026-05-22,2261.36,Debit Card,Mobile,Mumbai,Success,None
TXN0985,CUST1557,2026-05-22,2942.9,UPI,Mobile,Chennai,Success,None
TXN1464,CUST1038,2026-05-22,2362.93,Debit Card,Mobile,Hyderabad,Success,None
TXN1163,CUST1671,2026-05-22,1050.72,Credit Card,Desktop,Chennai,Success,None
TXN2698,CUST1260,2026-05-23,217.0,UPI,Desktop,Chennai,Success,None
TXN1276,CUST1935,2026-05-23,175.13,Credit Card,Desktop,Bangalore,Success,None
TXN0178,CUST1642,2026-05-23,705.42,Debit Card,Mobile,Mumbai,Success,None
TXN2450,CUST1943,2026-05-23,1625.51,UPI,Mobile,Mumbai,Failed,Insufficient Funds
TXN1568,CUST1050,2026-05-23,1588.45,UPI,Mobile,Hyderabad,Success,None
TXN2771,CUST1205,2026-05-23,4428.0,Net Banking,Mobile,Delhi,Failed,Network Error
TXN0375,CUST1159,2026-05-23,1278.42,UPI,Mobile,Delhi,Success,None
TXN1441,CUST1839,2026-05-23,728.01,Credit Card,Tablet,Delhi,Success,None
TXN1379,CUST1012,2026-05-23,2324.53,UPI,Mobile,Chennai,Success,None
TXN1154,CUST1359,2026-05-23,715.56,Debit Card,Mobile,Delhi,Success,None
TXN0198,CUST1240,2026-05-23,2236.6,Net Banking,Mobile,Pune,Success,None
TXN1730,CUST1263,2026-05-23,1608.59,UPI,Mobile,Delhi,Success,None
TXN0056,CUST1831,2026-05-23,394.04,Net Banking,Mobile,Hyderabad,Success,None
TXN2925,CUST1628,2026-05-23,733.36,Wallet,Mobile,Pune,Success,None
TXN0761,CUST1095,2026-05-23,677.86,Wallet,Mobile,Pune,Success,None
TXN1930,CUST1228,2026-05-23,883.02,Net Banking,Mobile,Chennai,Success,None
TXN0680,CUST1441,2026-05-23,1957.94,UPI,Desktop,Hyderabad,Success,None
TXN0594,CUST1369,2026-05-23,190.77,Credit Card,Desktop,Hyderabad,Success,None
TXN0677,CUST1905,2026-05-23,1686.46,Credit Card,Tablet,Delhi,Success,None
TXN0918,CUST1828,2026-05-23,522.72,Net Banking,Mobile,Pune,Success,None
TXN0802,CUST1366,2026-05-23,661.58,UPI,Mobile,Pune,Success,None
TXN1177,CUST1837,2026-05-24,658.49,Debit Card,Desktop,Bangalore,Success,None
TXN0416,CUST1160,2026-05-24,7602.15,UPI,Desktop,Delhi,Success,None
TXN0661,CUST1340,2026-05-24,2857.4,UPI,Mobile,Hyderabad,Success,None
TXN0490,CUST1927,2026-05-24,1389.61,Credit Card,Mobile,Mumbai,Success,None
TXN2595,CUST1661,2026-05-24,820.06,UPI,Mobile,Hyderabad,Success,None
TXN2501,CUST1241,2026-05-24,1692.74,Credit Card,Tablet,Bangalore,Success,None
TXN0133,CUST1064,2026-05-24,1200.69,Credit Card,Mobile,Delhi,Success,None
TXN0602,CUST1786,2026-05-24,655.77,UPI,Mobile,Chennai,Failed,Invalid Details
TXN0270,CUST1496,2026-05-24,2109.27,UPI,Tablet,Chennai,Success,None
TXN0136,CUST1520,2026-05-24,931.0,Credit Card,Mobile,Pune,Success,None
TXN0140,CUST1471,2026-05-24,2253.09,UPI,Mobile,Pune,Success,None
TXN0737,CUST1195,2026-05-24,787.05,Debit Card,Desktop,Chennai,Success,None
TXN2699,CUST1448,2026-05-24,2412.39,UPI,Mobile,Delhi,Success,None
TXN1479,CUST1477,2026-05-24,1110.11,Net Banking,Tablet,Mumbai,Success,None
TXN2944,CUST1363,2026-05-24,913.07,Net Banking,Mobile,Delhi,Success,None
TXN0524,CUST1476,2026-05-24,2903.04,Debit Card,Mobile,Pune,Success,None
TXN2815,CUST1085,2026-05-24,2892.4,UPI,Desktop,Chennai,Success,None
TXN0590,CUST1935,2026-05-25,747.16,Debit Card,Tablet,Chennai,Success,None
TXN1475,CUST1014,2026-05-25,1376.06,Credit Card,Desktop,Chennai,Success,None
TXN2425,CUST1561,2026-05-25,1411.9,UPI,Desktop,Pune,Success,None
TXN1061,CUST1347,2026-05-25,539.33,Wallet,Mobile,Mumbai,Success,None
TXN1496,CUST1516,2026-05-25,191.59,Credit Card,Mobile,Mumbai,Success,None
TXN1905,CUST1490,2026-05-25,1552.73,UPI,Mobile,Pune,Success,None
TXN1344,CUST1172,2026-05-25,482.41,Debit Card,Mobile,Bangalore,Success,None
TXN2249,CUST1355,2026-05-25,1700.82,Debit Card,Mobile,Chennai,Success,None
TXN2924,CUST1923,2026-05-25,1246.9,Credit Card,Mobile,Chennai,Success,None
TXN2122,CUST1583,2026-05-25,822.04,UPI,Mobile,Pune,Success,None
TXN0135,CUST1838,2026-05-25,378.27,Credit Card,Desktop,Chennai,Success,None
TXN2911,CUST1621,2026-05-25,343.96,Debit Card,Desktop,Bangalore,Success,None
TXN0925,CUST1763,2026-05-25,1539.94,UPI,Mobile,Bangalore,Success,None
TXN2594,CUST1722,2026-05-25,562.37,UPI,Desktop,Bangalore,Success,None
TXN0348,CUST1337,2026-05-25,2084.16,Credit Card,Mobile,Delhi,Success,None
TXN1601,CUST1116,2026-05-25,491.53,UPI,Tablet,Pune,Success,None
TXN1295,CUST1288,2026-05-25,920.7,Debit Card,Desktop,Bangalore,Success,None
TXN1577,CUST1813,2026-05-25,1261.83,Wallet,Mobile,Hyderabad,Success,None
TXN2680,CUST1827,2026-05-26,698.35,Wallet,Mobile,Bangalore,Success,None
TXN2066,CUST1271,2026-05-26,2210.91,UPI,Mobile,Pune,Success,None
TXN1239,CUST1505,2026-05-26,1621.42,Credit Card,Tablet,Mumbai,Success,None
TXN2528,CUST1970,2026-05-26,3008.7,Credit Card,Mobile,Delhi,Success,None
TXN2753,CUST1333,2026-05-26,974.29,UPI,Desktop,Mumbai,Success,None
TXN2627,CUST1531,2026-05-26,1692.2,Wallet,Mobile,Delhi,Success,None
TXN0069,CUST1013,2026-05-26,617.62,UPI,Mobile,Chennai,Success,None
TXN1199,CUST1106,2026-05-26,1279.94,UPI,Mobile,Chennai,Success,None
TXN1141,CUST1970,2026-05-26,1665.37,Net Banking,Mobile,Pune,Success,None
TXN1609,CUST1074,2026-05-26,2057.06,Debit Card,Mobile,Mumbai,Success,None
TXN0043,CUST1681,2026-05-26,1859.12,UPI,Mobile,Hyderabad,Failed,Network Error
TXN0581,CUST1195,2026-05-26,2922.75,Wallet,Mobile,Pune,Success,None
TXN0241,CUST1282,2026-05-26,227.31,Credit Card,Mobile,Chennai,Success,None
TXN0425,CUST1391,2026-05-26,1072.71,Credit Card,Desktop,Bangalore,Success,None
TXN1147,CUST1847,2026-05-27,5846.14,UPI,Desktop,Bangalore,Success,None
TXN1936,CUST1865,2026-05-27,996.82,Net Banking,Mobile,Mumbai,Success,None
TXN0698,CUST1689,2026-05-27,4838.68,UPI,Desktop,Mumbai,Success,None
TXN1368,CUST1844,2026-05-27,4240.17,Net Banking,Desktop,Bangalore,Success,None
TXN2518,CUST1089,2026-05-27,871.85,Wallet,Mobile,Hyderabad,Success,None
TXN0044,CUST1475,2026-05-27,501.3,Net Banking,Mobile,Delhi,Success,None
TXN0560,CUST1189,2026-05-27,725.82,Debit Card,Desktop,Mumbai,Success,None
TXN1501,CUST1805,2026-05-27,1447.13,Net Banking,Tablet,Bangalore,Success,None
TXN0563,CUST1313,2026-05-27,893.03,Debit Card,Mobile,Hyderabad,Success,None
TXN2091,CUST1704,2026-05-27,1440.03,Debit Card,Mobile,Hyderabad,Success,None
TXN1112,CUST1480,2026-05-27,384.78,Credit Card,Mobile,Pune,Success,None
TXN1918,CUST1016,2026-05-27,618.6,Debit Card,Desktop,Mumbai,Success,None
TXN0788,CUST1395,2026-05-27,2593.7,UPI,Mobile,Pune,Success,None
TXN2147,CUST1688,2026-05-27,686.68,Net Banking,Mobile,Mumbai,Failed,Network Error
TXN2192,CUST1260,2026-05-27,2061.21,Wallet,Desktop,Hyderabad,Success,None
TXN0942,CUST1885,2026-05-27,584.88,Credit Card,Mobile,Hyderabad,Success,None
TXN1348,CUST1409,2026-05-27,915.38,UPI,Mobile,Hyderabad,Success,None
TXN1561,CUST1839,2026-05-27,2210.46,Credit Card,Mobile,Delhi,Success,None
TXN1031,CUST1976,2026-05-27,750.85,Credit Card,Mobile,Pune,Failed,Insufficient Funds
TXN2268,CUST1550,2026-05-27,1927.38,Wallet,Mobile,Bangalore,Success,None
TXN0615,CUST1640,2026-05-27,868.14,Net Banking,Mobile,Pune,Success,None
TXN2448,CUST1520,2026-05-27,296.6,UPI,Desktop,Chennai,Success,None
TXN1401,CUST1945,2026-05-27,292.58,UPI,Desktop,Delhi,Failed,Network Error
TXN2845,CUST1052,2026-05-27,2503.59,UPI,Desktop,Chennai,Success,None
TXN2150,CUST1019,2026-05-28,203.73,UPI,Mobile,Delhi,Success,None
TXN1085,CUST1302,2026-05-28,1173.66,Credit Card,Mobile,Mumbai,Success,None
TXN1873,CUST1291,2026-05-28,513.45,Net Banking,Desktop,Delhi,Success,None
TXN2807,CUST1340,2026-05-28,834.1,UPI,Mobile,Pune,Failed,Network Error
TXN1896,CUST1311,2026-05-28,725.61,Debit Card,Mobile,Bangalore,Success,None
TXN0368,CUST1001,2026-05-28,875.51,Credit Card,Desktop,Hyderabad,Success,None
TXN0679,CUST1658,2026-05-28,1736.91,Wallet,Desktop,Delhi,Failed,Network Error
TXN2779,CUST1810,2026-05-28,1402.46,UPI,Mobile,Bangalore,Failed,Insufficient Funds
TXN2190,CUST1039,2026-05-28,960.93,Net Banking,Mobile,Delhi,Success,None
TXN0908,CUST1823,2026-05-28,433.52,Debit Card,Desktop,Pune,Success,None
TXN0592,CUST1655,2026-05-28,997.15,Debit Card,Desktop,Pune,Failed,Technical Error
TXN1236,CUST1750,2026-05-28,1228.13,UPI,Mobile,Mumbai,Success,None
TXN1514,CUST1156,2026-05-28,2381.84,UPI,Desktop,Mumbai,Success,None
TXN2935,CUST1299,2026-05-28,1763.61,UPI,Tablet,Mumbai,Success,None
TXN0856,CUST1338,2026-05-28,839.37,UPI,Desktop,Bangalore,Success,None
TXN2096,CUST1816,2026-05-28,2692.88,Credit Card,Mobile,Bangalore,Success,None
TXN2222,CUST1697,2026-05-29,457.18,UPI,Mobile,Chennai,Success,None
TXN0502,CUST1871,2026-05-29,501.48,Wallet,Desktop,Mumbai,Success,None
TXN0313,CUST1836,2026-05-29,1574.29,Debit Card,Mobile,Bangalore,Failed,Network Error
TXN1925,CUST1024,2026-05-29,382.33,Net Banking,Desktop,Hyderabad,Success,None
TXN0625,CUST1600,2026-05-29,577.58,UPI,Mobile,Hyderabad,Success,None
TXN0199,CUST1563,2026-05-29,1107.62,Credit Card,Mobile,Bangalore,Success,None
TXN2703,CUST1675,2026-05-29,3028.67,Net Banking,Mobile,Pune,Success,None
TXN1913,CUST1449,2026-05-29,1135.99,UPI,Mobile,Hyderabad,Success,None
TXN0227,CUST1555,2026-05-29,3150.59,Credit Card,Desktop,Delhi,Success,None
TXN2005,CUST1401,2026-05-29,181.01,Net Banking,Mobile,Chennai,Success,None
TXN1585,CUST1824,2026-05-29,1172.64,Credit Card,Desktop,Hyderabad,Success,None
TXN1009,CUST1238,2026-05-29,923.0,Credit Card,Mobile,Mumbai,Success,None
TXN0103,CUST1201,2026-05-29,1893.61,Credit Card,Desktop,Hyderabad,Failed,Insufficient Funds
TXN2742,CUST1555,2026-05-29,1558.15,Net Banking,Mobile,Hyderabad,Success,None
TXN2022,CUST1985,2026-05-29,820.52,Credit Card,Mobile,Bangalore,Success,None
TXN0539,CUST1019,2026-05-29,2360.46,UPI,Mobile,Pune,Failed,Invalid Details
TXN0406,CUST1895,2026-05-29,1340.76,Credit Card,Desktop,Mumbai,Success,None
TXN0153,CUST1040,2026-05-29,743.3,UPI,Desktop,Delhi,Failed,Technical Error
TXN2664,CUST1099,2026-05-29,1185.01,Debit Card,Mobile,Hyderabad,Success,None
TXN2638,CUST1865,2026-05-29,470.59,UPI,Desktop,Delhi,Success,None
TXN1636,CUST1661,2026-05-29,528.2,UPI,Mobile,Delhi,Success,None
TXN1358,CUST1000,2026-05-29,2064.01,UPI,Mobile,Chennai,Success,None
TXN0449,CUST1276,2026-05-29,2279.42,UPI,Mobile,Hyderabad,Failed,Network Error
TXN0447,CUST1026,2026-05-29,794.98,UPI,Mobile,Hyderabad,Success,None
TXN0297,CUST1052,2026-05-29,623.62,Wallet,Mobile,Hyderabad,Success,None
TXN0299,CUST1729,2026-05-29,3599.91,Wallet,Mobile,Delhi,Success,None
TXN0682,CUST1768,2026-05-29,6057.5,Net Banking,Desktop,Chennai,Success,None
TXN0052,CUST1562,2026-05-29,471.88,UPI,Desktop,Delhi,Success,None
TXN0439,CUST1669,2026-05-29,3686.51,UPI,Mobile,Mumbai,Success,None
TXN0264,CUST1607,2026-05-29,770.71,Debit Card,Mobile,Delhi,Success,None
TXN2773,CUST1489,2026-05-30,1058.79,Wallet,Desktop,Mumbai,Success,None
TXN0176,CUST1942,2026-05-30,1542.55,Wallet,Mobile,Chennai,Success,None
TXN2199,CUST1037,2026-05-30,594.87,UPI,Desktop,Chennai,Success,None
TXN2968,CUST1963,2026-05-30,617.33,Net Banking,Mobile,Delhi,Success,None
TXN0953,CUST1357,2026-05-30,998.34,UPI,Mobile,Hyderabad,Success,None
TXN1035,CUST1869,2026-05-30,2528.93,UPI,Mobile,Chennai,Success,None
TXN0155,CUST1134,2026-05-30,1539.35,Debit Card,Desktop,Delhi,Success,None
TXN1047,CUST1077,2026-05-30,652.37,UPI,Desktop,Delhi,Success,None
TXN2343,CUST1906,2026-05-30,625.57,UPI,Mobile,Bangalore,Success,None
TXN2991,CUST1262,2026-05-30,352.85,UPI,Mobile,Chennai,Success,None
TXN0053,CUST1875,2026-05-30,1562.09,Credit Card,Mobile,Pune,Success,None
TXN0457,CUST1828,2026-05-30,2505.75,UPI,Tablet,Chennai,Success,None
TXN0122,CUST1791,2026-05-30,1024.56,UPI,Desktop,Chennai,Success,None
TXN2405,CUST1831,2026-05-30,376.56,Credit Card,Mobile,Delhi,Failed,Invalid Details
TXN2806,CUST1007,2026-05-30,2020.76,UPI,Mobile,Delhi,Success,None
TXN0567,CUST1691,2026-05-30,2438.22,Net Banking,Desktop,Chennai,Success,None
TXN2765,CUST1484,2026-05-30,636.78,Net Banking,Tablet,Pune,Success,None
TXN0890,CUST1057,2026-05-30,717.82,UPI,Mobile,Mumbai,Success,None
TXN2432,CUST1535,2026-05-30,510.21,Net Banking,Mobile,Chennai,Success,None
TXN2219,CUST1317,2026-05-30,450.67,Credit Card,Desktop,Chennai,Failed,Insufficient Funds
TXN0017,CUST1099,2026-05-30,2490.31,UPI,Mobile,Hyderabad,Success,None
TXN2099,CUST1963,2026-05-31,454.25,Credit Card,Desktop,Mumbai,Success,None
TXN2423,CUST1026,2026-05-31,1411.94,Credit Card,Mobile,Pune,Success,None
TXN0162,CUST1502,2026-05-31,4315.73,Credit Card,Mobile,Pune,Success,None
TXN0249,CUST1709,2026-05-31,496.28,Credit Card,Mobile,Bangalore,Failed,Network Error
TXN2868,CUST1323,2026-05-31,860.95,Credit Card,Mobile,Chennai,Success,None
TXN2037,CUST1015,2026-05-31,674.98,UPI,Mobile,Hyderabad,Success,None
TXN0171,CUST1986,2026-05-31,997.89,Net Banking,Mobile,Hyderabad,Success,None
TXN0455,CUST1480,2026-05-31,603.46,UPI,Mobile,Pune,Success,None
TXN1378,CUST1897,2026-05-31,2853.69,Debit Card,Mobile,Mumbai,Success,None
TXN0932,CUST1401,2026-05-31,1150.61,UPI,Desktop,Delhi,Success,None
TXN2279,CUST1223,2026-05-31,1852.53,UPI,Mobile,Mumbai,Success,None
TXN0469,CUST1476,2026-05-31,625.46,Credit Card,Mobile,Mumbai,Success,None
TXN0713,CUST1042,2026-06-01,705.89,UPI,Mobile,Mumbai,Success,None
TXN0647,CUST1284,2026-06-01,1391.04,Credit Card,Mobile,Hyderabad,Success,None
TXN1194,CUST1120,2026-06-01,349.67,Wallet,Mobile,Hyderabad,Success,None
TXN0650,CUST1068,2026-06-01,848.64,Debit Card,Mobile,Bangalore,Success,None
TXN2710,CUST1706,2026-06-01,123.42,Debit Card,Mobile,Delhi,Success,None
TXN2735,CUST1686,2026-06-01,839.4,UPI,Mobile,Bangalore,Success,None
TXN1421,CUST1228,2026-06-01,1317.58,Net Banking,Desktop,Hyderabad,Success,None
TXN0030,CUST1955,2026-06-01,941.0,UPI,Desktop,Bangalore,Success,None
TXN1337,CUST1440,2026-06-01,346.26,Credit Card,Mobile,Hyderabad,Success,None
TXN1226,CUST1525,2026-06-01,1135.43,Debit Card,Mobile,Delhi,Success,None
TXN0794,CUST1454,2026-06-01,712.92,Credit Card,Mobile,Mumbai,Success,None
TXN0365,CUST1623,2026-06-01,878.54,Wallet,Mobile,Pune,Success,None
TXN0364,CUST1345,2026-06-01,1593.1,UPI,Mobile,Mumbai,Success,None
TXN1522,CUST1626,2026-06-01,1389.74,UPI,Desktop,Delhi,Success,None
TXN0568,CUST1681,2026-06-01,741.35,Debit Card,Desktop,Pune,Success,None
TXN2453,CUST1725,2026-06-01,1337.88,UPI,Mobile,Chennai,Success,None
TXN2905,CUST1939,2026-06-01,458.82,UPI,Mobile,Mumbai,Success,None
TXN0037,CUST1747,2026-06-01,2578.25,UPI,Mobile,Chennai,Success,None
TXN2574,CUST1536,2026-06-02,639.55,Net Banking,Desktop,Pune,Success,None
TXN2020,CUST1170,2026-06-02,1685.31,UPI,Desktop,Delhi,Success,None
TXN1192,CUST1248,2026-06-02,1123.54,UPI,Mobile,Hyderabad,Success,None
TXN0775,CUST1797,2026-06-02,1079.1,UPI,Mobile,Hyderabad,Success,None
TXN2731,CUST1283,2026-06-02,1974.85,UPI,Mobile,Mumbai,Success,None
TXN2749,CUST1250,2026-06-02,1541.2,UPI,Mobile,Chennai,Success,None
TXN0915,CUST1684,2026-06-02,661.44,Credit Card,Mobile,Mumbai,Success,None
TXN0063,CUST1840,2026-06-02,2194.88,Debit Card,Desktop,Mumbai,Failed,Technical Error
TXN1060,CUST1033,2026-06-02,2131.68,Wallet,Mobile,Pune,Success,None
TXN0426,CUST1134,2026-06-02,1329.18,UPI,Tablet,Chennai,Success,None
TXN2258,CUST1825,2026-06-02,1200.97,Credit Card,Desktop,Delhi,Success,None
TXN2383,CUST1603,2026-06-02,1449.53,Debit Card,Desktop,Pune,Success,None
TXN2376,CUST1458,2026-06-02,1234.67,Credit Card,Desktop,Pune,Success,None
TXN1693,CUST1924,2026-06-02,1332.5,Credit Card,Mobile,Pune,Success,None
TXN1131,CUST1068,2026-06-02,1495.88,Credit Card,Desktop,Chennai,Failed,Insufficient Funds
TXN0392,CUST1967,2026-06-02,1220.12,UPI,Desktop,Hyderabad,Success,None
TXN1674,CUST1423,2026-06-02,1165.47,UPI,Mobile,Delhi,Failed,Network Error
TXN1664,CUST1722,2026-06-02,1014.98,UPI,Mobile,Delhi,Success,None
TXN1922,CUST1938,2026-06-03,2481.83,UPI,Mobile,Mumbai,Success,None
TXN1541,CUST1301,2026-06-03,1019.42,UPI,Mobile,Hyderabad,Success,None
TXN2214,CUST1592,2026-06-03,1841.58,Wallet,Desktop,Pune,Success,None
TXN0858,CUST1495,2026-06-03,781.06,UPI,Mobile,Mumbai,Success,None
TXN1811,CUST1358,2026-06-03,462.02,Credit Card,Mobile,Hyderabad,Success,None
TXN0619,CUST1750,2026-06-03,502.97,UPI,Desktop,Delhi,Success,None
TXN0172,CUST1546,2026-06-03,668.75,UPI,Desktop,Chennai,Success,None
TXN0684,CUST1515,2026-06-03,714.55,UPI,Desktop,Pune,Success,None
TXN1267,CUST1108,2026-06-03,487.46,UPI,Desktop,Delhi,Success,None
TXN1369,CUST1258,2026-06-03,2699.0,UPI,Mobile,Pune,Failed,Insufficient Funds
TXN0756,CUST1688,2026-06-03,617.06,UPI,Mobile,Mumbai,Success,None
TXN2267,CUST1669,2026-06-03,1121.87,Net Banking,Mobile,Pune,Success,None
TXN0951,CUST1783,2026-06-03,770.89,Debit Card,Mobile,Mumbai,Success,None
TXN0535,CUST1902,2026-06-03,2544.61,Net Banking,Desktop,Mumbai,Success,None
TXN2184,CUST1920,2026-06-03,2282.77,Net Banking,Mobile,Chennai,Success,None
TXN0032,CUST1160,2026-06-03,887.98,Net Banking,Desktop,Mumbai,Success,None
TXN1894,CUST1405,2026-06-03,621.18,Net Banking,Mobile,Chennai,Success,None
TXN1865,CUST1557,2026-06-04,1123.73,Net Banking,Mobile,Chennai,Failed,Technical Error
TXN1768,CUST1708,2026-06-04,1465.89,Net Banking,Mobile,Hyderabad,Failed,Network Error
TXN1171,CUST1465,2026-06-04,1276.9,Net Banking,Mobile,Bangalore,Success,None
TXN1380,CUST1167,2026-06-04,747.87,Credit Card,Mobile,Bangalore,Success,None
TXN0767,CUST1779,2026-06-04,611.98,UPI,Mobile,Mumbai,Success,None
TXN1268,CUST1145,2026-06-04,337.95,Credit Card,Mobile,Chennai,Success,None
TXN2266,CUST1436,2026-06-04,2305.0,UPI,Desktop,Hyderabad,Success,None
TXN2754,CUST1641,2026-06-04,1878.17,Debit Card,Desktop,Delhi,Success,None
TXN0290,CUST1996,2026-06-04,208.68,UPI,Tablet,Delhi,Success,None
TXN0505,CUST1625,2026-06-04,1237.4,Net Banking,Mobile,Mumbai,Success,None
TXN2642,CUST1334,2026-06-04,1213.74,UPI,Mobile,Pune,Success,None
TXN1995,CUST1497,2026-06-04,702.36,UPI,Mobile,Mumbai,Failed,Invalid Details
TXN2821,CUST1217,2026-06-04,1126.59,UPI,Desktop,Pune,Success,None
TXN1857,CUST1905,2026-06-04,1125.9,UPI,Mobile,Chennai,Success,None
TXN1563,CUST1105,2026-06-04,1003.96,Debit Card,Mobile,Pune,Success,None
TXN1846,CUST1026,2026-06-05,3259.78,UPI,Mobile,Delhi,Success,None
TXN0876,CUST1181,2026-06-05,896.17,UPI,Desktop,Chennai,Failed,Bank Declined
TXN0266,CUST1232,2026-06-05,1041.01,UPI,Desktop,Bangalore,Success,None
TXN0846,CUST1169,2026-06-05,2121.29,Credit Card,Tablet,Hyderabad,Success,None
TXN1940,CUST1043,2026-06-05,262.24,Credit Card,Mobile,Hyderabad,Failed,Technical Error
TXN2637,CUST1116,2026-06-05,2936.76,UPI,Mobile,Mumbai,Success,None
TXN1680,CUST1174,2026-06-05,638.16,UPI,Tablet,Chennai,Failed,Insufficient Funds
TXN2259,CUST1760,2026-06-05,1928.42,UPI,Desktop,Bangalore,Success,None
TXN1556,CUST1355,2026-06-05,2088.95,Debit Card,Mobile,Mumbai,Success,None
TXN1793,CUST1592,2026-06-05,1417.95,UPI,Mobile,Chennai,Success,None
TXN2127,CUST1884,2026-06-05,744.13,Wallet,Desktop,Hyderabad,Failed,Network Error
